6.63	0.37	7.51	0.28	0.44	0.03
5.95	0.32	8.78	0.31	0.93	0.04
6.57	0.43	8.30	0.35	0.93	0.04
5.86	0.32	9.57	0.35	0.07	0.03
6.89	0.37	7.53	0.27	0.23	0.02
5.75	0.38	7.93	0.35	0.43	0.03
5.62	0.33	7.16	0.27	0.67	0.03
6.81	0.35	7.93	0.28	0.09	0.02
6.05	0.38	7.91	0.33	0.51	0.03
7.42	0.35	8.09	0.25	0.42	0.03
5.68	0.28	8.65	0.28	0.49	0.03
7.61	0.39	8.44	0.29	0.06	0.02
7.06	0.31	7.78	0.23	0.05	0.02
6.31	0.29	8.16	0.25	0.26	0.02
6.05	0.33	8.08	0.30	0.17	0.02
6.72	0.33	8.12	0.27	0.31	0.02
6.47	0.36	8.23	0.30	0.84	0.04
7.12	0.44	7.33	0.30	0.33	0.03
5.79	0.30	8.17	0.28	0.69	0.03
5.43	0.28	8.43	0.28	0.56	0.03
5.64	0.27	8.51	0.28	0.39	0.02
6.25	0.22	14.76	0.34	0.58	0.03
5.63	0.30	8.64	0.31	0.28	0.03
6.52	0.28	7.86	0.22	0.47	0.02
6.61	0.39	7.20	0.28	0.84	0.03
5.27	0.31	8.68	0.33	0.97	0.04
6.63	0.14	31.48	0.44	1.97	0.04
7.14	0.35	7.73	0.25	0.33	0.02
7.17	0.33	8.33	0.25	0.19	0.02
6.28	0.32	7.70	0.26	0.10	0.02
6.99	0.36	7.66	0.27	0.32	0.02
6.34	0.29	8.28	0.25	0.19	0.02
4.64	0.54	8.20	0.64	0.48	0.04
6.47	0.39	7.32	0.28	0.80	0.04
6.48	0.18	16.30	0.30	0.72	0.03
5.80	0.24	8.59	0.24	0.14	0.02
5.86	0.27	8.58	0.26	0.12	0.02
6.64	0.33	7.65	0.25	0.58	0.02
5.54	0.36	8.08	0.35	0.08	0.03
6.65	0.28	7.95	0.23	0.14	0.02
5.77	0.24	8.83	0.25	0.03	0.02
6.21	0.27	8.35	0.23	0.89	0.03
6.17	0.28	7.62	0.22	0.98	0.03
6.02	0.15	17.22	0.29	1.44	0.03
6.23	0.29	8.10	0.25	0.80	0.03
5.72	0.26	8.44	0.26	0.52	0.02
6.59	0.36	7.36	0.27	0.48	0.03
6.26	0.32	8.77	0.30	0.29	0.03
7.03	0.36	7.35	0.25	0.81	0.03
5.41	0.28	8.15	0.28	0.91	0.03
5.79	0.30	9.07	0.32	0.18	0.02
6.56	0.31	8.24	0.26	0.12	0.02
6.68	0.31	8.61	0.27	0.08	0.02
5.99	0.25	9.06	0.26	0.06	0.02
6.28	0.36	8.04	0.30	0.66	0.03
5.58	0.30	8.25	0.29	1.06	0.04
6.56	0.37	7.54	0.28	0.81	0.03
6.68	0.32	7.25	0.23	0.69	0.03
6.45	0.29	8.42	0.25	0.48	0.02
5.91	0.33	8.68	0.32	0.88	0.04
6.06	0.28	8.67	0.27	0.41	0.02
6.99	0.21	15.49	0.31	0.22	0.03
5.76	0.34	8.06	0.30	1.11	0.04
6.62	0.35	7.80	0.28	0.33	0.02
5.97	0.30	8.20	0.27	0.55	0.03
5.76	0.29	8.95	0.29	0.91	0.03
5.61	0.33	8.24	0.32	0.90	0.04
6.07	0.32	7.91	0.28	0.20	0.02
6.46	0.40	7.13	0.28	1.02	0.04
6.47	0.30	9.07	0.29	0.03	0.02
6.66	0.31	7.72	0.24	0.36	0.02
5.05	0.29	9.03	0.34	0.48	0.03
6.16	0.32	8.04	0.28	0.12	0.02
5.47	0.30	9.10	0.33	0.69	0.03
6.63	0.39	7.45	0.30	0.40	0.03
6.44	0.32	8.26	0.27	0.88	0.03
6.09	0.35	8.11	0.31	0.42	0.03
5.99	0.31	8.49	0.29	0.85	0.04
6.93	0.22	15.34	0.33	0.05	0.03
6.72	0.31	8.39	0.26	0.17	0.02
6.77	0.30	8.79	0.26	0.27	0.02
6.78	0.33	7.92	0.26	0.29	0.03
6.32	0.29	7.85	0.24	0.53	0.02
5.84	0.32	8.59	0.31	0.68	0.03
5.24	0.28	8.56	0.30	0.65	0.03
6.03	0.28	8.21	0.26	0.11	0.02
6.67	0.33	8.69	0.29	0.06	0.02
6.23	0.32	7.60	0.26	0.18	0.02
5.66	0.33	8.56	0.32	1.12	0.04
6.04	0.39	7.75	0.34	0.21	0.03
6.29	0.34	8.64	0.31	0.77	0.03
6.19	0.26	9.22	0.26	0.07	0.02
5.75	0.25	8.83	0.25	0.86	0.03
6.08	0.32	8.60	0.30	0.83	0.04
5.92	0.31	7.83	0.26	1.04	0.03
6.12	0.36	8.40	0.32	0.71	0.04
5.09	0.24	9.51	0.30	0.42	0.02
6.23	0.17	16.52	0.29	1.30	0.03
5.73	0.28	9.08	0.29	0.87	0.03
6.52	0.33	8.52	0.29	0.29	0.03
6.64	0.20	14.72	0.30	0.81	0.03
6.19	0.33	8.62	0.31	0.44	0.03
7.80	0.40	8.09	0.28	0.14	0.03
5.82	0.29	8.35	0.28	0.39	0.02
6.75	0.32	8.13	0.26	0.43	0.02
5.54	0.29	7.72	0.27	0.58	0.02
6.73	0.36	7.57	0.26	0.80	0.03
6.56	0.40	6.62	0.27	0.29	0.03
5.92	0.26	8.26	0.25	0.31	0.02
6.64	0.28	7.65	0.21	0.93	0.03
7.59	0.37	7.44	0.25	0.09	0.02
6.19	0.33	8.01	0.29	0.19	0.02
6.46	0.33	8.01	0.27	0.10	0.02
6.01	0.25	8.99	0.25	0.14	0.02
5.62	0.28	8.09	0.27	0.81	0.03
6.80	0.37	7.86	0.29	0.14	0.02
6.35	0.29	8.81	0.27	0.15	0.02
6.95	0.33	7.31	0.23	0.59	0.03
6.70	0.33	8.59	0.28	0.31	0.02
6.01	0.29	8.66	0.28	0.83	0.03
6.30	0.27	8.67	0.24	0.89	0.03
7.91	0.42	7.63	0.27	0.12	0.02
5.31	0.24	8.76	0.26	0.43	0.02
6.54	0.32	8.17	0.26	0.47	0.03
5.76	0.36	7.55	0.31	0.87	0.04
5.88	0.31	8.32	0.29	0.60	0.03
6.50	0.34	7.84	0.26	0.97	0.04
5.69	0.29	8.76	0.29	0.79	0.03
7.40	0.30	7.91	0.22	0.01	0.02
5.96	0.28	8.23	0.25	0.64	0.03
5.61	0.26	8.39	0.26	0.01	0.02
6.62	0.34	7.82	0.26	0.51	0.03
6.39	0.31	8.68	0.28	0.24	0.02
5.15	0.36	8.41	0.37	0.98	0.05
6.52	0.36	8.35	0.30	0.31	0.03
5.61	0.27	7.86	0.25	0.13	0.02
5.47	0.26	9.27	0.29	0.06	0.02
6.62	0.36	8.38	0.30	0.31	0.03
6.37	0.32	8.23	0.28	0.16	0.02
5.61	0.30	8.52	0.30	0.44	0.03
7.26	0.42	7.28	0.28	0.04	0.02
6.16	0.39	6.42	0.27	0.83	0.03
6.07	0.32	8.33	0.29	0.46	0.03
5.65	0.29	8.20	0.28	0.43	0.03
5.85	0.30	7.98	0.27	0.40	0.02
5.18	0.24	9.57	0.30	0.04	0.02
6.59	0.39	7.82	0.30	1.02	0.04
5.99	0.26	8.01	0.24	0.08	0.02
6.35	0.34	7.71	0.28	0.04	0.02
6.22	0.33	8.18	0.29	0.41	0.03
6.78	0.30	7.78	0.23	0.40	0.02
5.94	0.20	16.04	0.36	1.79	0.04
5.60	0.29	8.04	0.28	0.40	0.02
6.26	0.33	8.48	0.30	0.21	0.02
5.75	0.29	8.44	0.28	0.27	0.02
6.55	0.33	8.47	0.28	0.09	0.02
5.89	0.30	8.62	0.29	0.45	0.03
6.62	0.31	8.28	0.26	0.39	0.02
5.59	0.25	8.88	0.27	0.19	0.02
6.00	0.40	7.31	0.33	0.15	0.02
6.57	0.32	7.78	0.25	0.56	0.03
5.46	0.26	9.12	0.29	0.74	0.03
5.91	0.33	8.26	0.31	0.34	0.03
6.46	0.35	7.80	0.28	0.08	0.02
5.67	0.30	9.48	0.33	0.78	0.03
6.49	0.33	7.35	0.25	0.36	0.02
6.15	0.30	8.75	0.29	0.78	0.03
6.60	0.34	7.90	0.27	0.65	0.03
7.01	0.34	7.28	0.24	0.01	0.02
6.28	0.30	8.36	0.27	0.17	0.02
6.57	0.30	8.35	0.25	0.49	0.02
6.00	0.28	8.42	0.26	0.14	0.02
5.22	0.24	9.20	0.28	1.05	0.03
6.11	0.35	8.42	0.32	0.66	0.03
7.19	0.39	7.10	0.24	1.00	0.04
6.32	0.32	8.61	0.28	0.60	0.03
6.08	0.31	8.37	0.28	0.07	0.02
6.33	0.36	8.08	0.31	0.32	0.03
6.08	0.30	8.25	0.27	0.06	0.02
5.99	0.28	7.78	0.25	0.09	0.02
6.07	0.25	8.74	0.24	0.26	0.02
6.33	0.30	8.72	0.28	0.07	0.02
5.29	0.26	8.85	0.29	0.73	0.03
5.43	0.34	7.82	0.33	0.50	0.03
6.47	0.36	7.83	0.29	0.49	0.03
6.96	0.30	8.68	0.25	0.43	0.02
6.23	0.37	7.14	0.27	0.82	0.03
6.41	0.29	8.01	0.25	0.03	0.02
6.79	0.35	7.91	0.28	0.31	0.02
7.51	0.33	9.29	0.27	1.49	0.03
6.80	0.36	7.49	0.27	0.12	0.02
6.45	0.39	7.52	0.31	0.10	0.02
6.48	0.28	7.89	0.23	0.16	0.02
5.95	0.30	8.44	0.29	0.10	0.02
6.67	0.32	8.27	0.27	0.07	0.02
6.05	0.31	16.96	0.59	0.69	0.05
7.00	0.36	7.49	0.26	0.13	0.02
6.05	0.32	8.26	0.29	0.47	0.03
6.58	0.33	8.10	0.27	0.74	0.03
5.13	0.29	8.57	0.31	0.92	0.04
5.75	0.28	8.37	0.26	0.83	0.04
6.44	0.36	8.38	0.30	0.74	0.04
7.55	0.35	7.80	0.24	0.05	0.02
5.96	0.31	8.07	0.27	0.85	0.03
5.75	0.28	8.12	0.26	0.55	0.02
6.58	0.32	8.25	0.27	0.06	0.02
200.00	169.20	3.19	1.55	-0.20	1.68
6.34	0.34	8.00	0.28	0.87	0.03
6.90	0.35	7.88	0.26	0.50	0.03
6.79	0.34	7.84	0.26	0.12	0.02
6.59	0.32	7.86	0.25	0.32	0.02
5.19	0.26	8.98	0.30	0.27	0.02
6.16	0.29	8.77	0.28	0.34	0.02
6.17	0.30	8.18	0.27	0.73	0.03
5.53	0.33	8.30	0.33	0.41	0.03
6.12	0.33	8.43	0.30	0.32	0.02
5.87	0.27	8.15	0.25	0.05	0.02
6.25	0.34	7.85	0.28	0.80	0.03
5.65	0.29	8.03	0.27	0.55	0.03
5.88	0.28	8.84	0.28	0.23	0.02
5.88	0.33	7.86	0.29	1.03	0.04
5.79	0.32	9.16	0.33	0.94	0.04
5.58	0.30	8.46	0.30	0.20	0.02
5.96	0.16	17.30	0.31	1.63	0.04
7.14	0.40	7.30	0.28	0.04	0.02
5.47	0.28	8.61	0.29	0.08	0.02
5.94	0.31	8.67	0.30	0.41	0.03
5.78	0.31	8.27	0.30	0.59	0.03
6.21	0.31	8.23	0.28	0.18	0.02
5.61	0.33	8.75	0.34	0.73	0.04
5.68	0.16	15.87	0.30	1.96	0.04
6.15	0.28	8.16	0.24	0.58	0.02
5.71	0.33	8.43	0.32	0.61	0.03
5.67	0.28	8.12	0.26	0.62	0.03
8.09	0.36	8.84	0.26	0.16	0.02
5.92	0.28	8.53	0.27	0.84	0.03
5.34	0.27	8.56	0.28	0.41	0.02
6.56	0.29	8.82	0.26	0.62	0.03
6.04	0.32	8.75	0.31	0.83	0.04
5.88	0.28	9.29	0.30	0.08	0.02
5.40	0.28	8.74	0.30	0.86	0.03
6.01	0.31	8.22	0.29	0.31	0.03
6.01	0.27	8.14	0.25	0.23	0.02
5.71	0.34	8.39	0.33	0.62	0.03
6.05	0.33	7.34	0.26	0.74	0.03
6.30	0.29	8.30	0.25	0.44	0.02
6.81	0.34	7.64	0.26	0.24	0.02
5.90	0.40	8.06	0.35	0.72	0.05
6.03	0.31	7.89	0.27	0.05	0.02
7.09	0.37	8.15	0.29	0.11	0.02
6.73	0.35	7.72	0.26	0.89	0.03
6.23	0.37	7.59	0.29	0.88	0.03
6.20	0.25	9.12	0.24	0.58	0.02
5.85	0.31	8.46	0.29	0.89	0.03
5.81	0.29	8.29	0.27	0.75	0.03
6.30	0.32	8.33	0.29	0.45	0.03
6.61	0.41	8.04	0.32	0.91	0.04
6.81	0.32	8.33	0.26	0.06	0.02
4.94	0.24	9.70	0.31	0.54	0.03
7.02	0.36	7.79	0.27	0.40	0.03
6.15	0.31	8.79	0.29	0.74	0.04
5.83	0.34	7.98	0.31	0.92	0.04
7.37	0.24	13.87	0.30	0.32	0.03
6.08	0.32	7.78	0.27	0.19	0.02
7.14	0.39	7.68	0.28	0.51	0.03
6.93	0.35	7.68	0.26	0.64	0.03
5.65	0.29	8.54	0.28	0.97	0.04
5.69	0.25	8.20	0.23	1.01	0.03
6.52	0.33	8.21	0.28	0.32	0.02
5.77	0.28	8.36	0.27	0.00	0.02
6.24	0.25	8.88	0.24	0.51	0.02
7.73	0.44	7.12	0.27	0.14	0.02
6.04	0.31	8.34	0.29	0.05	0.02
6.01	0.37	7.73	0.31	0.90	0.04
6.54	0.31	8.12	0.25	0.51	0.03
6.24	0.32	8.17	0.28	0.39	0.03
6.19	0.29	8.16	0.25	0.76	0.03
6.19	0.35	8.30	0.31	0.78	0.03
6.62	0.34	8.28	0.28	0.58	0.03
6.34	0.36	7.71	0.29	0.78	0.03
6.29	0.37	8.34	0.32	0.32	0.03
5.22	0.28	8.84	0.31	0.73	0.03
5.91	0.31	8.29	0.29	0.04	0.02
7.17	0.35	7.65	0.25	0.18	0.02
6.61	0.29	7.67	0.23	0.53	0.02
6.17	0.33	8.19	0.30	0.34	0.03
6.22	0.17	16.46	0.31	0.66	0.03
6.99	0.39	7.74	0.29	0.38	0.03
6.48	0.31	8.25	0.27	0.25	0.02
6.43	0.30	8.20	0.26	0.25	0.02
6.59	0.29	8.77	0.26	0.27	0.02
6.52	0.33	7.86	0.26	0.73	0.03
5.95	0.28	7.97	0.25	0.69	0.02
5.75	0.34	8.44	0.34	0.06	0.02
6.21	0.34	7.68	0.27	0.96	0.04
7.01	0.32	8.07	0.25	0.01	0.02
6.61	0.21	15.91	0.33	1.18	0.04
5.88	0.26	8.74	0.26	0.77	0.03
6.57	0.30	7.72	0.22	0.61	0.03
5.60	0.26	8.60	0.27	0.42	0.02
6.24	0.35	8.19	0.30	0.76	0.03
6.29	0.29	8.55	0.26	0.02	0.02
7.92	0.41	6.85	0.24	0.05	0.02
5.55	0.25	8.91	0.26	0.26	0.02
5.07	0.34	8.05	0.35	1.08	0.04
6.33	0.28	8.45	0.25	0.32	0.02
5.94	0.17	16.58	0.32	0.94	0.03
6.66	0.38	8.36	0.32	0.27	0.03
6.86	0.39	7.82	0.30	0.01	0.02
5.25	0.24	8.55	0.25	0.90	0.03
5.79	0.36	7.37	0.30	0.36	0.03
6.42	0.33	7.83	0.27	0.51	0.03
6.26	0.36	7.84	0.30	0.32	0.03
7.22	0.36	7.81	0.26	0.16	0.02
7.68	0.40	8.12	0.29	0.15	0.03
5.52	0.33	8.00	0.31	0.82	0.03
5.73	0.30	8.65	0.29	0.86	0.03
6.42	0.38	7.67	0.30	0.94	0.04
7.52	0.42	6.74	0.25	0.29	0.02
5.79	0.33	8.43	0.32	0.83	0.03
6.29	0.14	24.29	0.34	2.60	0.04
6.52	0.48	7.92	0.37	1.02	0.05
6.01	0.33	8.41	0.31	0.06	0.02
5.74	0.33	8.08	0.31	0.47	0.03
6.78	0.33	7.70	0.25	0.51	0.02
9.66	0.52	7.67	0.27	0.12	0.03
6.93	0.40	9.20	0.36	0.12	0.03
5.67	0.35	8.67	0.35	0.89	0.04
6.98	0.43	7.44	0.30	0.55	0.03
6.42	0.38	7.86	0.30	0.79	0.03
6.91	0.35	7.53	0.26	0.40	0.02
6.26	0.34	7.74	0.27	0.93	0.03
6.27	0.30	8.26	0.26	0.91	0.03
7.33	0.36	8.29	0.27	0.47	0.03
6.19	0.27	8.33	0.24	0.86	0.03
6.68	0.34	7.99	0.27	0.33	0.02
5.56	0.32	9.05	0.34	0.90	0.03
6.12	0.36	7.97	0.31	0.93	0.04
6.34	0.31	8.28	0.27	0.12	0.02
4.85	0.29	9.02	0.36	0.59	0.03
7.38	0.45	7.80	0.32	0.09	0.03
6.80	0.44	7.41	0.31	0.72	0.04
5.46	0.25	8.60	0.25	0.79	0.03
6.15	0.34	8.35	0.31	0.41	0.03
6.84	0.37	7.87	0.28	0.30	0.02
8.05	0.44	7.43	0.27	0.40	0.03
6.05	0.36	8.14	0.32	0.91	0.04
5.06	0.26	9.23	0.31	0.81	0.04
6.70	0.35	7.76	0.27	0.41	0.02
6.52	0.31	7.79	0.25	0.23	0.02
6.22	0.29	8.49	0.27	0.57	0.03
5.16	0.26	8.98	0.29	0.78	0.03
6.32	0.34	7.50	0.27	0.56	0.03
5.79	0.27	8.73	0.27	0.56	0.03
6.39	0.31	8.48	0.27	0.67	0.03
5.54	0.27	8.61	0.27	0.75	0.03
6.02	0.31	8.09	0.27	0.20	0.02
6.60	0.33	7.32	0.25	0.49	0.02
5.96	0.29	9.49	0.32	0.04	0.02
6.35	0.30	7.80	0.25	0.20	0.02
5.75	0.31	8.92	0.32	0.89	0.04
5.63	0.27	9.14	0.29	0.94	0.03
6.76	0.38	7.54	0.28	0.14	0.02
6.68	0.34	8.24	0.28	0.31	0.02
5.85	0.31	8.49	0.30	0.10	0.02
6.20	0.17	17.04	0.32	0.75	0.03
6.24	0.18	15.97	0.30	1.79	0.04
6.51	0.32	8.31	0.27	0.48	0.03
6.88	0.31	8.27	0.25	0.05	0.02
6.23	0.34	7.99	0.29	0.55	0.03
5.75	0.26	8.76	0.26	0.34	0.02
5.08	0.27	9.17	0.32	0.99	0.03
6.10	0.19	15.10	0.31	1.93	0.04
8.25	0.40	7.59	0.24	0.32	0.03
6.72	0.35	7.88	0.27	0.28	0.02
7.24	0.34	7.19	0.23	0.12	0.02
6.92	0.33	7.84	0.25	0.13	0.02
5.56	0.24	9.25	0.26	0.73	0.03
6.26	0.30	8.08	0.26	0.18	0.02
6.68	0.33	8.27	0.28	0.37	0.03
7.64	0.33	8.32	0.23	1.24	0.03
6.57	0.37	8.17	0.30	0.84	0.03
7.32	0.32	8.66	0.26	0.09	0.02
5.20	0.28	8.58	0.31	0.73	0.03
5.62	0.28	9.44	0.31	0.04	0.02
7.29	0.35	7.56	0.24	0.45	0.03
8.19	0.33	11.62	0.31	0.20	0.03
5.86	0.30	7.89	0.27	0.09	0.02
5.74	0.26	9.17	0.27	0.19	0.02
6.86	0.31	7.71	0.23	0.36	0.02
6.84	0.41	8.11	0.32	0.17	0.03
5.56	0.28	8.55	0.28	0.18	0.02
7.02	0.35	8.40	0.28	0.25	0.02
5.60	0.33	8.47	0.32	1.00	0.04
6.18	0.37	7.99	0.32	0.02	0.02
6.66	0.18	16.38	0.29	0.39	0.02
5.54	0.27	8.97	0.30	0.24	0.02
5.49	0.27	8.05	0.27	0.23	0.02
5.58	0.29	8.42	0.29	0.83	0.03
6.16	0.30	8.23	0.27	0.12	0.02
7.49	0.40	7.79	0.28	0.00	0.02
6.17	0.27	8.78	0.26	0.05	0.02
6.16	0.38	7.49	0.31	0.44	0.03
6.85	0.31	7.21	0.22	0.18	0.02
5.62	0.33	8.11	0.31	0.50	0.03
5.78	0.36	8.45	0.34	0.93	0.04
6.41	0.37	7.73	0.29	0.72	0.03
6.53	0.26	9.40	0.24	1.67	0.03
6.20	0.28	9.21	0.28	0.10	0.02
6.45	0.34	7.69	0.27	0.25	0.02
6.46	0.30	8.00	0.24	0.86	0.03
5.76	0.29	8.93	0.30	0.42	0.03
6.52	0.31	8.40	0.26	0.12	0.02
6.76	0.33	9.23	0.31	0.02	0.02
6.59	0.32	8.06	0.26	0.34	0.02
5.98	0.31	8.29	0.29	0.68	0.03
6.20	0.31	8.27	0.28	0.20	0.02
6.60	0.32	7.51	0.24	0.11	0.02
6.19	0.35	7.61	0.28	0.59	0.03
5.94	0.35	7.95	0.31	0.58	0.03
7.80	0.41	7.54	0.26	0.38	0.03
6.83	0.39	7.22	0.27	0.26	0.02
5.76	0.30	8.59	0.30	0.11	0.02
6.54	0.32	8.14	0.26	0.88	0.03
7.02	0.40	6.87	0.26	0.72	0.03
6.39	0.37	7.61	0.29	0.76	0.03
5.83	0.33	8.69	0.33	0.48	0.03
5.48	0.30	7.99	0.28	0.86	0.03
6.43	0.36	8.19	0.30	0.59	0.03
6.50	0.29	8.64	0.26	0.02	0.02
5.97	0.30	7.81	0.26	0.90	0.03
4.84	0.29	8.64	0.34	0.99	0.04
6.77	0.38	7.76	0.29	0.29	0.03
6.26	0.32	8.00	0.28	0.57	0.03
6.58	0.35	7.18	0.25	0.52	0.02
5.89	0.32	8.35	0.30	0.29	0.02
6.56	0.30	8.92	0.28	0.12	0.02
6.18	0.29	8.80	0.28	0.36	0.03
6.73	0.34	7.88	0.27	0.04	0.02
6.43	0.32	8.75	0.29	0.09	0.02
7.38	0.33	9.01	0.26	1.37	0.03
5.91	0.28	8.71	0.28	0.09	0.02
7.09	0.38	7.71	0.28	0.02	0.02
6.47	0.33	8.34	0.29	0.47	0.03
6.05	0.34	8.16	0.31	0.21	0.02
6.37	0.30	8.06	0.25	0.71	0.03
5.10	0.30	8.51	0.32	1.15	0.04
6.84	0.19	15.58	0.30	0.12	0.02
6.42	0.39	7.91	0.32	0.90	0.04
6.51	0.31	8.32	0.25	0.84	0.03
7.14	0.41	7.22	0.28	0.08	0.02
6.70	0.36	7.93	0.28	0.09	0.02
5.89	0.35	7.78	0.31	0.70	0.03
6.48	0.34	7.67	0.27	0.44	0.03
5.97	0.30	8.46	0.28	0.28	0.03
5.55	0.27	8.92	0.29	0.88	0.03
6.20	0.29	8.85	0.28	0.09	0.02
7.02	0.38	7.94	0.28	0.61	0.03
6.21	0.16	17.00	0.28	1.64	0.03
5.87	0.38	8.09	0.35	0.49	0.03
5.96	0.34	8.17	0.29	1.05	0.04
6.57	0.35	8.02	0.28	0.04	0.02
5.51	0.35	8.27	0.34	0.93	0.04
7.11	0.34	7.95	0.25	0.14	0.02
5.80	0.32	8.39	0.31	0.11	0.02
16.56	0.64	12.83	0.32	0.43	0.05
6.55	0.32	7.98	0.25	0.60	0.03
7.04	0.33	7.83	0.25	0.20	0.02
6.69	0.36	7.72	0.26	1.04	0.04
